Page,Line,Phrase,Keyword,"Keyword Translation","Target Text","Target Modern","Target English","Target Comments","Gloss Text","Gloss English","Gloss Comments","Modern Speech","Modern Speech Comments","Audio Clip Name","Audio Start Time","Audio End Time","Video Clip Name","Video Start Time","Video End Time","Image Name",Speakers,Dialects,Semantics,Syntaxes,Stems,"Cognate Comments","Cognate Form","Cognate Translations","Cognate Sources","Cognate Languages"
115,35,1,,,Nichica8sse,,,,j'entre,"I go in, I come in, I enter",,,,.mp3,,,.mp4,,,largillier_115.jpg,,,,,,,,,,
115,35,2,,,Nichica8pat8,,,,"couvant, fuyant","overprotective, fleeing",,,,.mp3,,,.mp4,,,largillier_115.jpg,,,,,,,,,,
115,35,3,,,Nichica8am8i,,,,"couvant, fuyant","overprotective, fleeing",,,,.mp3,,,.mp4,,,largillier_115.jpg,,,,,,,,,,
115,35,4,,,Nichica8issa,,,,"couvant, fuyant","overprotective, fleeing",,,,.mp3,,,.mp4,,,largillier_115.jpg,,,,,,,,,,
115,36,1,,,"Chica8isi8a achiski8akic8a",,,,"le pot de terre ne coule pas.","the clay pot does not leak",,,,.mp3,,,.mp4,,,largillier_115.jpg,,,,,,,,,,
115,36,2,,,Chichaching8e8a,,,,"Ses cheveux luy couvrent le visage","his/her hair cover her face",,,,.mp3,,,.mp4,,,largillier_115.jpg,,,,,,,,,,
116,1,1,,,Nichichahan,,,,"je le brusle.","I burn it",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,1,2,,,Nichichah8a,,,,"je le brusle.","I burn him",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,1,3,,,Nichichab8ssecan,,,,"vide Chab8nsecan.","[Lat., see] ""Chab8nsecan"".",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,2,1,,,"Chichaham8a ans8i",,,,"il luy met le feu a la queüe","he lights his/her/its tail on fire",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,3,1,,,Chichahagane,,,,"torche pour brusler l'exclave","torch for burning a slave",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,4,1,,,"Chichangann8i nic8raï",,,"is it mal passée?
 -Carole Katz //","ma robe est rude, mal passer (sic)","my robe is course, poorly worked, prepared (hide)",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,4,2,,,Nichichang8ec8raï,,,,,,,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,5,1,,,Chichang8ekinam8a,,,,"Elle passe mal les peaux.","she works skin poorly",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,5,2,,,Chichang8ekine8a,,,"not sure about ending?
 -Carole Katz //",nob.,"animate gender (re: working skins poorly)",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,5,3,,,Chichang8ekita,,,,"peau dure rude","hard, course robe",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,6,1,,,Chichang8eghin8i,,,,"robbe Etoffe rude","course robe, cloth",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,6,2,,,chichang8ekinghi,,,,"robbe Etoffe rude","course robe, cloth",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,7,1,,,Chichang8epicaki,,,,"ceinture ou babiche rude grosse.","course, oversized belt or leather thong",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,7,2,,,Nichichang8epica8i,,,,"j'en suis ceint","I am girded with it",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,8,1,,,Chichaac8ten8i,,,,"qui panche d'un coté estant suspendu","(that) which leans to one side, being suspended, hanging",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,8,2,,,chicha8apac8ten8i,,,,"qui panche d'un coté estant suspendu","(that) which leans to one side, being suspended, hanging",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,9,1,,,Chicha8ar8i,,,,"hache, couteau qui n est pas droit.","ax, hatchet, knife that is not straight",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,9,2,,,Chicha8aracat8i,,,,"trou qui n est pas droit","hole that is not straight",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,10,1,,,Nichicha8echine,,,,"je suis couché sur le costé","I am lying down on my side",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,10,2,,,chicha8chan8i,,,,"vent de costé","side wind, wind from the side",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,11,1,,,"Chicha8ehamatina nihia8i",,,,"on m'attaque de tous/deux costés, on m'entoure de deux costés","I am being attacked on all sides/from all directions, I am being encircled on both sides",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,12,1,,,Chicha8eïakita,,,,"qui renverse sur le costé.","(one) who knocks down on the side",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,12,2,,,Chicha8erani8a,,,,"vide volat.","[Lat., see birds]",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,13,1,,,Nichicha8enan,,,,"je renverse cela sur le costé.","I knock that over on its side",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,13,2,,,Nichicha8etchinan,,,,"je le presse par les cotés pot 8g","I press, squeeze it on the sides. pot (or else ""post, beam), [Lat., for example]'",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,13,3,,,Nichicha8ang8ehag8,,,,"je nage de costé","I swim sideways",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,14,1,,,Nichicha8etchine,,,,"j entre de costé.","I enter sideways",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,14,2,,,Nichicha8essa,,,,"je tombe sur le costé. je fausse route","I fall to the side. I take the wrong way",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,15,1,,,Nichicha8etchima,,,"ma at the end might be crossed out
 -Carole Katz //","je le fais entrer de costé en le tournant","I have/make him enter sideways by turning him",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,16,1,,,Chicha8eïac8camenghi,,,,"planche pont qui tourne q̅d̅ on met le pied desus","board, bridge that turns when when puts a foot on (it)",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,17,1,,,Nichicha8ing8epi,,,,"je suis assis un peu de costé.","I am seated a little to the side",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,17,2,,,Nichicha8eïam8i,,,"the ending might be n8i, not m8i
 -Carole Katz //","je me detourne p̅r̅ eviter le coup","I turn to the side to avoid the blow",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,18,1,,,Chicha8epakitah8nta,,,,"frapé renversé du coup sur le costé","struck, knocked down with the blow to the side",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,19,1,,,Nichichar8a,,,,"je frote ma fleche, ma balle de medecine pour tuer, mes pailles pour gagner, l'atrape a castor p̅r̅ le prendre.","I rub my arrow, my medicine ball to kill, my straws to win, the beaver trap to catch him",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,19,2,,,nichichar8ngki,,,,"je frote ma fleche, ma balle de medecine pour tuer, mes pailles pour gagner, l'atrape a castor p̅r̅ le prendre.","I rub my arrow, my medicine ball to kill, my straws to win, the beaver trap to catch him",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,20,1,,,"Chichar8ar8ata8a8a amec8a, m8ns8a, mac8a",,,,,,,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,21,1,,,Nichichar8aha,,,,,,,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,21,2,,," chichar8ahiro a8essa cata ninessa",,,,"done moy de la medecine p̅r̅ froter","Give me some medicine to rub",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,22,1,,,Chichibirice8e8a,,,,"il, Elle est sans brayet.","he, she does not have a breechcloth on",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,22,2,,,Nichichibirec8ena,,,,"je le luy oste","I take his/hers off (breechcloth)",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,23,1,,,Nichichichah8a,,,,"je le brusle en plusieurs endroits vide Nichichahan","I burn him in several places [Lat.,see] ""Nichichahan""",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,24,1,,,"Chichi pimi ",,,,"graisse dure","hard fat, hard grease",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,prenoun,,,,,,
116,24,2,,,Chichibiranegab8a,,,"this doesn't make sense to me. words are unclear.
 -Carole Katz //","sur le bout des biens que le gras de jambe s'en estent","on the end of the connections (?) [assuming ""biens"" was written for ""liens""] that the leg fat (i.e., the calf of the leg) extends from",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,25,1,,,Chichiba,,,,Canard,duck,,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,25,2,,,chichicaï8pacaki,,,,"peu feuillu.","not very leafed out",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,26,1,,,,,,,"Notes que chichi ne marq tres souvent que la reïteration","Note that ""chichi"" often just marks reiteration",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,27,1,,,Chichica8aki8i,,,,"vide chica8aki8i","[Lat., see] ""chica8aki8i""",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,27,2,,,Chichica8ac8ran8i,,,,"arbres par cy par la loing a loing","trees here and there set apart from each other",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,27,3,,,chichica8ac8ki8i,,,,"arbres par cy par la loing a loing","trees here and there set apart from each other",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,28,1,,,Chichica8apahekina,,,,"on cabanne loing a loing","people have houses apart from each other",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,28,2,,,Chichica8apiteta,,,,"qui a les dents loing a loing","(one) who has teeth set apart from each other",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,29,1,,,Chichica8erina,,,,"on marche loing a loing l'un de l autre.","people walk apart from each other",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,30,1,,,Chichicarahang8e8i,,,,"bled mal noury, grains par cy par là","poorly nourished corn, kernels here and there",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,31,1,,,Chichica8anacakira,,,,"vide chica8.","[Lat., see] ""chica8"".",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,32,1,,,Nichichic8abantan,,,,"je me baisse pour voir desous … dans un trou","I bend over to see below...into a hole",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,34,1,,,Nichichic8ah8a,,,,"je le fais entrer dans le trou 8g. Castor, ours, chat.","I make him enter the hole [Lat., for example] beaver, beaver, raccoon",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,35,1,,,Nichichic8anapi,,,,"je fais du bruit avec une gourde estant assis","I make noise with a gourd, being seated",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,36,1,,,Chichic8anepat8a,,,,"il court la gourde pendué (sic) au derrier (sic)","he runs with the gourd hanging from his butt",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,37,1,,,Nichichic8araking8ena,,,,"je luy mets le doigt dans l'oeïl.","I put my finger in his eye",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,37,2,,,Nichichic8atchi,,,,"le froid entre par desous ma robe","the cold comes in under my robe",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,38,1,,,Chichic8apiteï8ni,,,,cure-dents.,toothpick,,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,38,2,,,"Nichichic8arena chaki8a",,,,"je prens une Ecrevise dans son trou","I take a crayfish in its hole",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
116,39,1,,,Chichic8ar8n8ita,,,,"qui a les doigts dans la bouche","(one) who has his/her fingers in his/her mouth",,,,.mp3,,,.mp4,,,largillier_116.jpg,,,,,,,,,,
117,1,1,,,Nichichic8ic8ren8i,,,,"je mets le doigt dans mon néz","I put my finger in my nose",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,2,1,,,Nichichic8icahag8,,,"looks like an inclusion or alternate written above, but I can't read it -- chi?
 -Carole Katz //","on me foure desous les ongles des alaines, Epingles","one jams me under the nails of an awl, needles",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,3,1,,,Chechic8icachih8nta,,,,"que l on tourmente ainsy","(one) that people torment this way (by jamming a pereson under the nails of an awl, needles)",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,4,1,,,Nichichic8ita8akina,,,,"je luy foure le doigt dans l'oreille","I stick my finger in his/her ear",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,5,1,,,Nichichic8it8nena,,,,"je luy mets le doigt dans la bouche","I stick my finger in his/her mouth",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,6,1,,,Nichichic8icanetchine,,,"reste crossed out
 -Carole Katz //","un bois m a percé la jambe de bas en haut et y est entre --resté--","a piece of wood pierced my leg from top to bottom and entered it",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,7,1,,,Chichic8ar8n8ita,,,,"il a les doigts dans la bouche","he has his fingers in his mouth",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,8,1,,,Nichichic8at8,,,,"je mets dedans","I put (it) inside",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,9,1,,,Chichic8ic8resitche,,,,"mettons le nez des macopines en bas du coté du feu sur le gril","Let's put the nose of the spatterdock roots on the bottom in the direction of the fire on the grill",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,10,1,,,Chichic8me8a,,,,"il salit de ses excrements celuy qui le porte","he dirties with his excrement the one who is carrying him",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,11,1,,,Chichic8ne,,,,"gourde ",gourd,,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,11,2,,,Chichicoué,,,,,,,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,12,1,,,Chichig8eïa,,,,"petit serpent sonet","little rattlesnake",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,13,1,,,Nichichic8nan,,,,"je cherche dans un sac, j en tire q̅q̅ chose, j y foure manu̅","I look in a bag. I take something from it. I poke around in it [Lat., with (my) hand]",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,14,1,,,Chichic8nipacama,,,,"je frape, tue dans son trou l'ours le chat etc.","I strike, kill in its hole the bear, the raccoon",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,14,2,,,Nichichic8pacama,,,,"je frape, tue dans son trou l'ours le chat etc.","I strike, kill in its hole the bear, the raccoon",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,15,1,,,Nichichikime8ab8ki,,,,"je detrempe des feuilles pilees avec de la terre pour noircir des peaux.","I soak some piled leave with dirt to blacken some skins",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,17,1,,,chichikime8inghi,šiihšiikimeewinši,"red maple, soft maple",,"plaine arbre","soft maple (a tree)","(Note that in New World French the name applies both to silver maple and to red maple.)",šiihšiikimeewinši,,.mp3,,,.mp4,,,largillier_117.jpg,,,trees,,,,;žiišiigmewanž,";red maple, soft maple",";Rhodes (1985)",;Ottawa
117,18,1,,,Nichichine,,,,"je meurs sans pouvoir me deffendre, sans armes, surpris. je meurs sans estre vangé, vanges moy.","I am dying without being able to defend myself, without weapons, surprised. I am dying without being avenged. Avenge me!",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,19,1,,,Chichinec8sse8a,,,,"marche balançant les bras.","(he/she) walks swinging his/her arms!",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,20,1,,,Nichichingah8a,,,"en le tuant is crossed out
 -Carole Katz //","je le frape, batt, lapide conjointement avec autres --en le tuant-- 8g.","I strike, hit him [Lat., with a stone] along with others",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,21,1,,,Chichingaki8i,,,,"païs plat, uni.","flat, even land",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,21,2,,,Nichichingahiki,,,,"je passe du linge avec un fer","I iron some clothing with an iron",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,21,3,,,Nichichingahig8,,,,"je passe du linge avec un fer","I iron some clothing with an iron",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,22,1,,,Nichichingat8,,,,"j'applanïs, unis la terre. 1a. voce j'unis t̅t̅um","I plane, level the ground. [Lat., in the first person] I level only",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,22,2,,,nichichingakit8,,,,"j'applanïs, unis la terre. 1a. voce j'unis t̅t̅um","I plane, level the ground. [Lat., in the first person] I level only",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,23,1,,,Nichichipac8e,,,,"je suis couvert de robe sans ceinture","I am covered with a robe without a belt",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,24,1,,,"Chichipac8e ichirinita",,,,"il travaille avec sa robe sans ceinture. infra","he works with his robe on without a belt [Lat., (see) below]",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,25,1,,,Nichichipekina,,,,"j'ettends un peau vide Nichipekina. infra","I stretch a skin [Lat., see] ""Nichipekina"" [Lat., below]",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,26,1,,,Nichichingamicahan,,,,"j'unis la terre avec un rasteau","I level the ground with a rake",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,27,1,,,"Chichingapita chipec8a",,,,"le rocher est uni, plat.","the rock is level, flat",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,27,2,,,Chichinec8sse8a,,,,"balance les bras en marchant",,,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,28,1,,,Chichinghicatechin8a,,,,"il est etendu par terre tout de son long sur le ventre","he is stretched his entire length on his belly on the ground",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,29,1,,,Nichichinghinan,,,,"j'etend cela pour le faire seicher","I stretch that to dry it",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,29,2,,,Nichichinghïsset8,,,,,,,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,30,1,,,Nichiching8eh8a,,,,"je luy brusle le visage","I burn his/her face",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,30,2,,,Nichichipaï8sse,,,,"vide Nipatac8sse, et sequens verbu̅.","[Lat., see] ""Nipatac8asse"" and the following word ",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,31,1,,,Nichichipatchine,,,"can't decipher
 -Carole Katz //","je force qq chose pour entrer, rompt qui m empesche de passer en me baissant toujours ou debatant, de??ant des broussailles 8g","I force something in order to enter, break that which is hindering me from passing by always stooping or in clearing and smashing underbrush [Lat., for example] ",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,33,1,,,Chichipec8anch8nta,,,,"bruslé a la poitrine avec tison ou torche","burned on the chest/breast with an ember or a torch ",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,34,1,,,"Chichipac8e ichirinita",,,,"il travaille sans ceinture a sa robe.","he works with a belt on his robe",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,34,2,,,Nichichipac8e,,,"end of word is unclear
 -Carole Katz //","je tra.","I work (without a belt on my robe)",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,35,1,,,Nichichipekina,,,,"j'ettens une peau","I stretch a skin",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,36,1,,,Chichiperiking8e8a,,,"soucils not a typo
 -Carole Katz //","Elle a les Soucils elevees en haut d'avoir Eu la chevelure enlevee  8g.","her eyebrows are raised up for having her hair scalped [Lat., for example]",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,37,1,,,Nichichipi,,,,"je m'alonge etend les bras","I lengthen, stretch out my arms",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
117,38,1,,,Chichipi8ni,,,,"contorsion, distorsion.","contorsion, twisting, distortion",,,,.mp3,,,.mp4,,,largillier_117.jpg,,,,,,,,,,
118,1,1,,,Nichichipichina,,,,"je luy tire les oreilles","I pull his/her ears",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,2,1,,,Nichichipikina,,,,"je luy enleve, pille 8g l'enfent. p̅p̅rie le tire par la teste ou ailleurs pendant qu il le tire aussy.","I take away, steal [Lat., for example] her child. [Lat., properly] I pull him by the head or elsewhere while I am also pulling him",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,3,1,,,Chichipiric8e8a,,,,"qui est sans brayet","(one) who is without a breechcloth on",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,3,2,,,Chechibirec8eta,,,,"qui est sans brayet","(one) who is without a breechcloth on",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,4,1,,,Chichit8neh8nta,,,,"bruslé a la bouche avec un tison, une torche etc.","burned in the mouth with an ember, a torch, etc.",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,5,1,,,Chichitchih8nta,,,,"bruslé au ventre avec tison —","burned on the stomach with an ember",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,6,1,,,Nichich8ahan,,,,"je luy frote les levres de medecine, le tour de la bouche","I rub his/her lips with medicine, all the way around the mouth",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,6,2,,,Nichich8apikinan,,,,"j huile la plaque de mon fus.","I oil the plate of my gun",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,7,1,,,"Nichich8ah8a nig8tan8 assenissa 8g.",,,,"j en ay encore froté q̅'une fois la peau que je noiris de terre graisse","I have yet rubbed the skin that I am blackening with dirt, grease only once",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,8,1,,,Chich8i,,,,"commencement des mots qui marquent onction","beginning of the words that mark rubbing in, unction, anointing",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,8,2,,,Chich8a,,,,"id. huyle, graisse, bray.","[Lat., same] oil, fat/grease, tar",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,9,1,,,Nichich8araking8ena,,,,"je luy öins les yeux avec de l'huile.","I anoint his/her eyes with some oil",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,9,2,,,Nichich8ap8i,,,,"j ay les dents agacées","my teeth are irritating me",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,10,1,,,Nichich8ar8a,,,,"je frotte les pailles de medecine pour gagner. Superstition de jeu","I rub the medicine straws in order to win. Supersition of the game",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,11,1,,,Chich8ar8a8a,,,,3a.,"Third person (he/she rubs the medicine straws in order to win. Superstition about the game)",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,11,2,,,chich8ar8ehi8eta,,,,"qui le fait frotter vide Nichichar. dictn̅ Nichich8ar8a","(one) who rubs him [Lat., see] ""Nichichar."" a common saying ""Nichich8ar8a""",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,12,1,,,Nichich8ar8ena,,,,"je frotte la fleche avec de la medecine. Superst.","I rub the arrow with medicine. Supersition",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,13,1,,,Nichich8akinan,,,,"je frotte les pailles de medecine pour gagner Supers.","I rub the straws with medicine in order to win. Superstition",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,14,1,,,Nichich8ekinan,,,,"je frotte d huile une peau.","I rub a skin with oil",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,14,2,,,Nichich8i,,,,"je suis froté de medecine, je m en frote, q̅q̅fois de graisse","I am rubbed with medicine, I rub myself with it. sometimes grease",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,15,1,,,Nichich8ikia,,,,"je me graisse la teste","I grease my head",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,15,2,,,Nichich8ikiana,,,,"je la luy frotte, graisse","I rub it on him/her, fat",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,16,1,,,Nichich8inghirena,,,,"je luy oins le front.","I anoint his/her forehead",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,16,2,,,Chich8c8itatchim8a,,,,"il se traine q̅q̅ part le serpent.","the snake is crawling somewhere",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,17,1,,,Nichich8ir8ca,,,,"je me graisse le jambe, frote le corps d'huile","I grease my leg, rub my body with oil",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,18,1,,,Nichich8pec8anena,,,,"je l'oins par le corps. p̅p̅rement, par le ventre la poitrine","I anoint on his/her body. Properly, on the stomach, the chest/breast",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,19,1,,,Nchich8naki,,,,"je frote q̅q̅ chose avec de l huyle.","I rub something with oil",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,19,2,,,Chich8ekinagane,,,,"huyle a froter","rubbing oil",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,20,1,,,"Nichich8ekinaki chicag8a",,,,"je me frote avec de la graisse de beste puante.","I rub myself with skunk fat",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,21,1,,,Chich8c8aki8i,,,"there might be an extra 8 at the end: ...88i.
 -Carole Katz //","chemin lieu glissant","slippery path, slippery place",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,21,2,,,"chich8c8itatchim8a kinebic8a",,,,"le serp. s'avance se traine","the snake is coming near, crawling",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,22,1,,,Nichich8c8ahan,,,,"j'unis, applanis, frotte, de graisse, rend poly glissant","I level, plane, rub, with fat, polish slippery",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
118,23,1,,,Nichich8c8nan,,,,"idem. avec la main 8g en bousillant, gommant","[Lat. same] (I level, plan, rub, with fat, polish slippery) with my hand [Lat., for example] while wrecking, reducing ",,,,.mp3,,,.mp4,,,largillier_118.jpg,,,,,,,,,,
