Page,Line,Phrase,Keyword,"Keyword Translation","Target Text","Target Modern","Target English","Target Comments","Gloss Text","Gloss English","Gloss Comments","Modern Speech","Modern Speech Comments","Audio Clip Name","Audio Start Time","Audio End Time","Video Clip Name","Video Start Time","Video End Time","Image Name",Speakers,Dialects,Semantics,Syntaxes,Stems,"Cognate Comments","Cognate Form","Cognate Translations","Cognate Sources","Cognate Languages"
68,16,1,bleu,blue,8e8apachag8eki,,,,bleu,,,,,.mp3,,,.mp4,,,Pinet068.jpg,,,,,,,,,,
68,17,1,bleu,blue,kietacachag8eki,,,,,blue,,,,.mp3,,,.mp4,,,Pinet068.jpg,,,,,,,,,,
68,17,2,bleu,blue,chachaka8achag8eki,,,,,blue,,,,.mp3,,,.mp4,,,Pinet068.jpg,,,,,,,,,,
68,18,1,bigarré,"colorful, multicolored","katakikin8i ??haga8chag8",,,,"cela est bigarré","that is colorful, multicolored",,,,.mp3,,,.mp4,,,Pinet068.jpg,,,,,,,,,,
68,20,1,,,"--chekaba8i??-- checaba8iki",,,,"papier salit l ancre tomb.","paper dirtied, the ink falls off",,,,.mp3,,,.mp4,,,Pinet068.jpg,,,,,,,,,,
68,22,1,bigle,cross-eyed,pimitaraking8a8a,,,,,"(he is cross-eyed)",,,,.mp3,,,.mp4,,,Pinet068.jpg,,,,,,,,,,
68,23,1,bigle,cross-eyed,"pimitarachraïap?? --rarapi-- --??8aching8ebi8a--",,,,"il l'est","he is (cross-eyed)",,,,.mp3,,,.mp4,,,Pinet068.jpg,,,,,,,,,,
68,24,1,bigle,cross-eyed,"e8ac8aching8epita. Essekang8epita. e8aching8enisi8a.",,,,"regarde a droit a gauche la teste courbée","looks to the right, to the left, the head bent",,,,.mp3,,,.mp4,,,Pinet068.jpg,,,,,,,,,,
68,26,1,billet,"note, bill","nitat8n. ater8ganemi.",,,,"obliga̅o̅n. j ay le sien","obligation, bond, debenture. I hold his/hers",,,,.mp3,,,.mp4,,,Pinet068.jpg,,,,,,,,,,
68,27,1,billet,"note, bill","ne8e cata meneki ater8g.",,,,"on ne parlera plus de son billet","one will not longer speak of his note, bill, obligation, bond, debenture",,,,.mp3,,,.mp4,,,Pinet068.jpg,,,,,,,,,,
68,29,1,bile,bile,8nsa8e8i,,,,bile,bile,,,,.mp3,,,.mp4,,,Pinet068.jpg,,,,,,,,,,
68,30,1,bile,bile,nit8nsa8ira8e,,,,"j'en ay","I have some (bile)",,,,.mp3,,,.mp4,,,Pinet068.jpg,,,,,,,,,,
68,31,1,bile,bile,8nsac8araking8eta,,,,"yeux billeux","bilious eyes",,,,.mp3,,,.mp4,,,Pinet068.jpg,,,,,,,,,,
68,32,1,bile,bile,8nsaiang8eta,,,,"visage bill—","bilious face",,,,.mp3,,,.mp4,,,Pinet068.jpg,,,,,,,,,,
69,1,1,,,,,,,"noms des bestes","names of animals",,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,2,1,beste,animal,a8essa,,,,beste,animal,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,2,2,beste,animal,ki,,,,pl.,animals,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,2,3,beste,animal,massagac8a,,,,siffleur,"groiundhog, woodchuck, marmot (trans. note: mistaken identity. ""Siffleux"" means ""groundhog, woodchuck, marmot"" whereas the Miami term means ""badger"")",,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,3,1,beste,animal,nita8essa8is8,,,,"je ne suis pas …","I am not...(an animal)",,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,4,1,beste,animal,irenans8,,,,boeuf,buffalo,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,5,1,beste,animal,chikag8a,,,,"beste puante","striped skunk",,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,6,1,beste,animal,ak8a,,,,vache,cow,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,7,1,beste,animal,kichi8ïa,,,,"vieux beuf","old buffalo",,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,7,2,beste,animal,kin8chamia,,,,l8tre,otter,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,8,1,beste,animal,irenans8nsa,,,,veau,calf,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,8,2,beste,animal,pichi8a,,,,"loup cervier",bobcat,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,9,1,beste,animal,ac8nissa,,,,genisse,heifer,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,9,2,beste,animal,kin8nsa8e8a,,,,michipichi,"mountain lion, cougar, puma",,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,10,1,beste,animal,"a8irani8i ire:ki",,,,"langue de b.","buffalo tongue",,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,10,2,beste,animal,assak8a,,,,"rat musqué",muskrat,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,11,1,beste,animal,atangana,,,,"la bosse","the hump (of a buffalo)",,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,11,2,beste,animal,aka8ita,,,,"porc epic",porcupine,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,12,1,beste,animal,spakac8a,,,,blaireau,badger,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,12,2,beste,animal,anik8a,anikwa,squirrel,,ecureüil,squirrel,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,13,1,beste,animal,8iping8anic8a,wiipinkwanikwa,"grey squirrel",,ecureüil,squirrel,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,14,1,beste,animal,m8ns8a,,,,chevreul,deer,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,14,2,beste,animal,makatenic8a,mahkateenikwa,"black squirrel",,"ecur. noir","black squirrel",,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,15,1,beste,animal,8nsanic8a,oonsaanikwa,"fox squirrel",,"ecur. jaune","yellow squirrel (i.e., fox squirrel)",,oonsaanikwa,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,16,1,beste,animal,mac8a,,,,ours,bear,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,16,2,beste,animal,ac8ing8cha,,,,suisse,chipmunk,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,17,1,beste,animal,ma8e8a,,,,loup,wolf,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,17,2,beste,animal,8abans8a,,,,lievre,hare,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,18,1,beste,animal,amec8a,,,,castor,beaver,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,18,2,beste,animal,sasanghissa,,,,"marthe fouine","marten (trans. note: ""marte fouine"" is the stone marten of Europe and Asia)",,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,19,1,beste,animal,irenima8e8a,ilenimahweewa,coyote,,renard,fox,,lenimahwia,,.mp3,,,.mp4,,,Pinet069.jpg,,,animals,,"lenimahwi- | Coyote (Canis latrans) | n.an | ",,;lä́nimá’wia,;coyote,";Albert Gatschet",;Miami-Illinois
69,20,1,beste,animal,papangam8ita,,,,renard,fox,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,21,1,beste,animal,memiressia,,,,blaireau,"badger (trans. note: mistaken identity. The Miami term means ""groundhog, woodchuck"".)",,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,22,1,beste,animal,ayeria,,,,"rat de bois",opossum,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,23,1,beste,animal,essibana,,,,chat,raccoon,,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,24,1,beste,animal,irenans8ikona8i,,,,"voyla un chemin de beuf","there (pointing) is a buffalo road",,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,25,1,beste,animal,negat8erim8eta,,,,"qui n a q'une beste. brebis v.c. …","one who has only one animal, sheep [Lat. for example]",,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,26,1,beste,animal,8iss8erim8ita,,,,"qui en a plusrs.","one who has several (animals)",,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
69,27,1,beste,animal,8iss8arem8e8aki,,,,ils,"they (have several animals)",,,,.mp3,,,.mp4,,,Pinet069.jpg,,,,,,,,,,
70,1,1,blame,blame,nikicama,,,,"je le","I (blame) him/her",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,2,1,blanc,white,8abi8i,,,,blanc,white,,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,2,2,blanc,white,8abighin8i,,"it is white cloth",,"robe b.","white robe",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,3,1,blanc,white,8abikorai,,"white robe",,"robe b.","white robe",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,4,1,blanc,white,8abiki8a,,,,"il est blanc","it is white",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,5,1,blanc,white,8a8abekiteï8sseta,,,,"il a mitasse blanches","he has white legging(s)",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,6,1,blanc,white,ni8abir8ki,,,,"j ay la chair blanche","I have white flesh",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,6,2,blanc,white,kir8ki,,,,"j ay la chair blanche","I have white flesh",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,7,1,blanc,white,"8abekir8kichingha ??ng8ri8a",,,,,,,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,7,2,blanc,white,8abekic8raita,,,,,"[one who has white skin]",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,7,3,blanc,white,c8raï8sseta,,,,marche,"step, walk (white)",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,8,1,blanc,white,,,,,"blanc X",,,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,9,1,blanc,white,8abeghin8e8re8a,,,,"il a une robe bl.","he has a white robe",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,10,1,blanc,white,8abisenghi,,,,"on rend blanc au soleil ","people make it white in the Sun",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,10,2,blanc,white,"8abanateki assenis g..X..ngi",,,,,(white),,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,11,1,blanc,white,8a8abatechi8a,,,,"il a un pendant d or blanc","he has a white earring/ he has a pendant of white gold",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,12,1,blanc,white,nipem8tan,,,,"je tire au blanc vide fusil","I shoot at the bullseye (Lit.,  I shoot at the white) [Lat. see] f""usil""",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,13,1,blanc,white,nimench8can,,,,"donne dans le blanc","I hit inside the bullseye",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,13,2,blanc,white,nikikit8n,,,,"a costé","to the side",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,14,1,blanc,white,,,,,"je blanchis","I whiten",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,14,2,blanc,white,"ne8e irerimanï",,,,"voyla ou je donne a costé du bl.",,,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,16,1,ble,corn,mintchipi,,,,"grain de blé","kernel of corn",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,17,1,ble,corn,8akameng8eki,,,,"blé transpar.","transparent corn",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,18,1,ble,corn,8abans8sing8emini,,,,"un grain de blé rouge","kernel of red corn",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,19,1,ble,corn,8nssa8ïng8emini,,,,jaune,"(kernel of) yellow (corn)",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,20,1,ble,corn,aressing8emini,,,,"gros blé noir","(kernel of) big black corn",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,21,1,ble,corn,"8abing8eminiki niraham8cane",,,,"blé blanc ...X....","white corn ...X...",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,23,1,ble,corn,n8rinte8i,,,,"blé entier cuit. vieux …","whole cooked corn. old",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,24,1,ble,corn,isking8e8i,,,,"blé nouveau","new corn",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,25,1,ble,corn,8iskapimintchipi,,,,"petit blé","little corn",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,26,1,ble,corn,s8nghing8e8i,,,,dur,"hard (corn)",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,27,1,ble,corn,apikatagane,,,,"une tresse de blé","a corn plait",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,28,1,ble,corn,nig8t8ac8e,,,,"un sac de blé","a bag of corn",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,28,2,ble,corn,"nig8ti kichahana",,,,"un sac de blé","a bag of corn",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,29,1,ble,corn,"chipisking8e8i. ataking8e8i. nipihi8e8i",,,,"plein d eau, --difficile à porte--—","(corn) full of water",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,30,1,ble,corn,nipiking8e8i,,,,"blé rouge","red corn",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,31,1,ble,corn,makateang8e8i,,,,noir,"black (corn) (trans. note: written by Gabriel Marest)",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,32,1,ble,corn,ketaking8e8i,,,,"de differentes couleurs","(corn) of various colors (trans. note: written by Gabriel Marest)",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,33,1,ble,corn,8irite8i,,,,"l epi a desia la barbe","the ear already has a beard",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,34,1,ble,corn,mik8nagana,,,,"blé de rebut.","waste corn",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
70,34,2,ble,corn,mare8inikin8i,,,,"blé de rebut.","waste corn",,,,.mp3,,,.mp4,,,Pinet070.jpg,,,,,,,,,,
71,1,1,ble,corn,"anakapi n8nti8se8i",,,,"l'epi paroit v. epis.","th ear (of corn) appears [Lat., or ears] ~ [Lat., see] ""ears""",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,2,1,ble,corn,p8panakat8i,,,,"il est en fleur","it (the corn) is in bloom, the corn is flowering",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,3,1,ble,corn,kieskinepinanani,,,,"romp la palle du blé pr le faire meurir","Break the stem of the corn to make it die",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,4,1,ble,corn,manghing8e8i,,,,"l epi a de gros grains","the ear of corn has big kernels/seeds",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,5,1,ble,corn,mar8tching8e8i,,,,"de petits gr.","small corn kernels",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,5,2,ble,corn,apincheg8emini,,,,"de petits gr.","small corn kernels",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,6,1,ble,corn,ak8ak8ang8e8i,,,,"à demy meur, co̅e̅nce a noircir","half-ripe, starts to blacken",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,7,1,ble,corn,carassaking8e8ara,,,,"epy durs","hard ears of corn",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,8,1,ble,corn,kak8egat8i,,,,"epy de blé mûr","ear of ripe corn",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,9,1,ble,corn,8ikik8ane,,,,"epy sans grain. bourgon.","seedless ear, malformed ear of corn",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,10,1,ble,corn,8iskapareki,,,,"il est tendre","it (corn) is tender",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,11,1,ble,corn,nikakap8e,,,,"je fais rotir un Epy","I roast an ear of corn",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,12,1,ble,corn,chichikarang8e8i,,,,"epy mal noury","badly-nourished ear of corn",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,13,1,ble,corn,kip8iri8i,,,,"bien nourry","well-nourished (ear of corn)",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,14,1,ble,corn,pekinikin8i,,,,"gros epy","big ear of corn",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,15,1,ble,corn,assi8atagane,,,,"blé de semence","seed corn (for sowing)",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,16,1,ble,corn,"kikipac8i mintchipangheïa",,,,"feuille de blé qui envelop (sic) l epy","leaf of corn that envelops the ear",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,17,1,ble,corn,mare8inikini8i,,,,"ne croit pas","it (corn or ear leaf) is not growing",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,18,1,ble,corn,"mare8ineki kanghi..X...aka8iaki",,,,"les epines l etouffent","the thorns are smothering it (corn)",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,19,1,ble,corn,nitassi8at8n,,,,"je seme","I sow",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,19,2,ble,corn,nitassita8at8n,,,,"je seme","I sow",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,20,1,ble,corn,"penghiteki assante8i nessig8a",,,,"sec par le soleil , brulé","dried by the Sun, burnt",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,21,1,ble,corn,essi8at8nghi,,,,"X... n'en seme","CHECK MIDA fais voir a R",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,21,2,ble,corn,essita8at8nghi,,,,"X... n'en seme","CHECK MIDA",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,22,1,ble,corn,atchikimini,,,,"blé sur pié le bout de l epie nud","standing corn, with the end of the ear bare",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,23,1,ble,corn,nimetasi8at8n,,,,"j acheve de semer","I am finishing sowing",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,24,1,ble,corn,"ec8anisinghi sen8i",,,,"il n est pas couvert de terre","it (the corn seed) is not covered with earth",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,25,1,ble,corn,ni8enangaki,,,,"je seme du blé","I sow the corn",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,26,1,ble,corn,"8iripikiri. mer8tchac8ki. 8abac8kiki",,,,"le blé est petit","the corn is small",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,27,1,ble,corn,8apai8iganegaba8iki,,,,"le blé est petit","the corn is small",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,28,1,ble,corn,sakin8i,,,,"le blé paroit","the corn appears, sprouts",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,29,1,ble,corn,"mare8inikin8i. ar8inikinghi",,,,"il ne croit pas meurit pas","it is not growing (corn), it did not die",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,29,2,ble,corn,"peki nikinsin8i",,,,"il ne croit pas meurit pas","it is not growing (corn), it did not die",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,30,1,ble,corn,kiginikin8i,,,,"il croit","it grows",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,31,1,ble,corn,"sakisin8nghira. are8inikinghi",,,,"ne croissent point","they are not growing at all",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,32,1,ble,corn,8assapate8i,,,,"il co̅e̅nce a se pousser","it (corn) is starting to grow",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,33,1,ble,corn,pessic8nana,,,,"on le cueille","one picks it/harvests it",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,34,1,ble,corn,pechakinana,,,,"(l) a paille, oste la …","the husk, remove it!",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,35,1,ble,corn,s8nghing8e8i,,,,"le blé est mûr","the corn is ripe",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,35,2,ble,corn,kiging8e8i,,,,"le blé est mûr","the corn is ripe",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,36,1,ble,corn,r8sking8e8i,,,,"le blé est en lait","the corn is full of milk",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,37,1,ble,corn,"8iping8arit8 mintchipa",,,,"les bleds sont pourris","the corn plants are spoiled",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,38,1,ble,corn,8iskabarit8,,,,"les bleds sont pourris","the corn plants are spoiled",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,39,1,ble,corn,"chate8ara mintchipa",,,,"les bles dessichent","the corn plants are drying out",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,39,2,ble,corn,chagate8i,,,,,"the corn plants are drying out",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,40,1,ble,corn,nimintchipeki,,,,"je vas querir du blé","I am going to fetch some corn",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,40,2,ble,corn,ninatchimintchipa,,,,"je vas querir du blé","I am going to fetch some corn",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,41,1,ble,corn,pa8a,,,,3,"(he/she is going to fetch some corn)",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,41,2,ble,corn,nitakinan,,,,,"(I am going to fetch some corn) (trans. note: written by Gabriel Marest)",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
71,42,1,ble,corn,natamintchipemi,,,,"j ay du bled","I have some corn",,,,.mp3,,,.mp4,,,Pinet071.jpg,,,,,,,,,,
72,1,1,ble,corn,nikakataniss8i,,,,"je n'ay plus q: cela de blé j'ay faim","I have no more corn than that, I am hungry",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,3,1,ble,corn,"i8hé irepi8i mintchipi",,,,"voyla la hauteur du blé","That is how high the corn is (i.e., pointing or describing)",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,4,1,ble,corn,"8ahingo cata irepiki 8apiaïani",,,,"sera t il de cette hauteur quand tu viendras","Will it be that tall when you come?",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,6,1,ble,corn,nipapachik8hare,,,,"je laisse tomber du blé du sac","I drop some corn from the sack",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,6,2,ble,corn,re8a,,,,3,"(he/she drops some corn from the sack)",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,7,1,ble,corn,"panghite8i cata mintchipi",,,,"le blé sera sec s'il ne pleut pas","the corn will be dry if it doesn't rain",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,8,1,ble,corn,matchihansin8kie,,,,"si le blé n'est pas emporté par l eau","if the corn isn't carried off by the water",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,10,1,ble,corn,nipapakitan,,,,"je jette le blé","I throw the corn (away)",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,11,1,ble,corn,nima8tinan,,,,"je fais amas de blé","I make a pile of corn",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,12,1,ble,corn,"aingagi pitiransin8ka cata matchinikinsen8ara mint̅p̅a",,,,"s il ne plevoit pas les bles ne s'en iroint pas","If it did not rain, the corn plants would not come up; if it were not raining, the corn plants would not come up (trans. note: -nikinsen8ara was added by Gabriel Marest)",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,14,1,ble,corn,peking8eki,,,,"il est bien rangé","it (the corn) is planted in good rows",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,15,1,ble,corn,m8tatah8ng8eki,,,,"il y en a 10 rang.","it is in ten rows",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,16,1,ble,corn,"mintchipi ma8ic8ssina",,,,"on porte tout le blé en partant ","we carry all the corn upon leaving",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,17,1,ble,corn,"ne8e irepiki",,,,"voyla co̅e il est gr.","Look how big it is!",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,18,1,ble,corn,"ni8itapintan mintchipi",,,,"je garde mon blé","I am keeping my corn, I am saving my corn, I am guarding my corn",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,19,1,ble,corn,"n. ni8itapima",,,,"je suis assis aupres —","I am seated next to (the corn)",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,20,1,ble,corn,nipassaking8eha,,,,"j'oste la peau du blé","I remove the skin from the corn",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,21,1,ble,corn,nipassaking8essan,,,,"je le lessive","I wash it (the corn)",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,22,1,ble,corn,nip8kanan,,,,"je le vanne","I winnow it (the corn)",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,23,1,ble,corn,"aramessinghie cha8apinam8 m̅t̅c̅h̅pi",,,,"le vent a renversé le blé","the wind knocked over the corn",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,24,1,ble,corn,"cha8apissen8i mt̅c̅h̅pi",,,,"le vent a renversé le blé","the wind knocked over the corn",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,25,1,ble,corn,"nig8ti kiskica8i",,,,"il y en a de rompu","there are some broken (corn stalks)",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
72,26,1,ble,corn,"passeg8i c8taki: tapi8i",,,,"l autre se releve","the other rises back up",,,,.mp3,,,.mp4,,,Pinet072.jpg,,,,,,,,,,
